method,subject,group,budget,sq_err,rho_all,rho_new_only,rho_legacy_only
bayes_maxinfo,gpt-4o__react,legacy,65,0.0019730462524208355,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__tool_calling,legacy,65,0.001172305870818945,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__react,legacy,65,1.114751112313532e-05,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__react,new,65,0.011924211067687058,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,65,0.004948235968509715,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__react,legacy,65,0.02708744913894482,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__react,new,65,0.007270981273488535,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__tool_calling,legacy,65,0.027001320579340564,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__react,new,65,0.008967563035564558,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__tool_calling,new,65,0.005692714848615536,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,65,0.005757108761628729,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,65,0.000615624623313444,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__react,legacy,65,0.001973046252420833,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__tool_calling,legacy,65,0.0009710720800597872,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__react,legacy,65,1.114751112313532e-05,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__react,new,70,0.008718677765356913,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__tool_calling,new,70,0.004262621372677656,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__react,legacy,70,0.020148464999399637,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__react,new,70,0.006121041010338033,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__tool_calling,legacy,70,0.01518363281935685,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__react,new,70,0.006083051708687118,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__tool_calling,new,70,0.004561380622869346,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__tool_calling,new,70,0.003527421217468418,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,70,0.00028559972653615387,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__react,legacy,70,0.0010030986409955537,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__tool_calling,legacy,70,0.000500453617390822,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__react,legacy,70,2.4981291747119867e-06,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__react,new,70,0.006254934821370837,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,70,0.0029009192450180875,0.9930069930069931,1.0,1.0
