method,budget,repeat,rho_all,mse_new
stratified_proportional,85,51,1.0,0.0002309779172233966
stratified_proportional,85,52,1.0,9.209843551832328e-05
stratified_proportional,85,53,1.0,0.0007257139843661506
stratified_proportional,85,54,0.9930069930069931,4.99673402767215e-05
stratified_proportional,85,55,0.9930069930069931,0.00011253574686338671
stratified_proportional,85,56,0.9860139860139862,8.410805538629539e-05
stratified_proportional,85,57,0.9930069930069931,2.17948697866487e-05
stratified_proportional,85,58,0.9930069930069931,2.701708382871063e-05
stratified_proportional,85,59,1.0,0.00016813465726609587
stratified_proportional,85,60,0.9930069930069931,0.000626884565239298
stratified_proportional,85,61,1.0,0.00017223782544200254
stratified_proportional,85,62,1.0,0.0011210316608735455
stratified_proportional,85,63,0.9930069930069931,0.00015333184001904647
stratified_proportional,85,64,1.0,4.32726974634027e-05
stratified_proportional,85,65,0.9930069930069931,6.914817907031222e-05
stratified_proportional,85,66,0.9930069930069931,3.3220917051613084e-05
stratified_proportional,85,67,1.0,0.00042463174921927296
stratified_proportional,85,68,1.0,0.0002068300853747605
stratified_proportional,85,69,1.0,3.0001206138460793e-05
stratified_proportional,85,70,0.9930069930069931,4.941763353545341e-05
stratified_proportional,85,71,0.9930069930069931,1.7593539692658614e-05
stratified_proportional,85,72,0.9930069930069931,0.00010476132295114385
stratified_proportional,85,73,0.9930069930069931,0.0001450273417491521
stratified_proportional,85,74,1.0,0.0005236182274150564
stratified_proportional,85,75,0.9930069930069931,0.00010112933198203885
stratified_proportional,85,76,0.9930069930069931,1.7397215856491267e-05
stratified_proportional,85,77,0.9930069930069931,0.00017272863503242265
stratified_proportional,85,78,1.0,9.52985140478587e-05
stratified_proportional,85,79,1.0,6.51628051961073e-05
stratified_proportional,85,80,1.0,0.00012936069962296397
stratified_proportional,85,81,0.9930069930069931,6.93315538875007e-06
stratified_proportional,85,82,1.0,0.00012672996021831674
stratified_proportional,85,83,1.0,5.687793930982741e-05
stratified_proportional,85,84,1.0,0.00011822913811225352
stratified_proportional,85,85,1.0,2.3522519544925825e-05
stratified_proportional,85,86,1.0,0.00026790643080654906
stratified_proportional,85,87,0.9930069930069931,0.00011279096785040375
stratified_proportional,85,88,0.9930069930069931,6.899112000137822e-05
stratified_proportional,85,89,0.9930069930069931,3.642099558114794e-05
stratified_proportional,85,90,1.0,0.0003510692078072133
stratified_proportional,85,91,1.0,0.00011231979064360413
stratified_proportional,85,92,0.9930069930069931,0.0002563822216235027
stratified_proportional,85,93,1.0,5.6446026870258854e-05
stratified_proportional,85,94,0.9930069930069931,4.5255568208696125e-05
stratified_proportional,85,95,0.9930069930069931,7.244641951793045e-05
stratified_proportional,85,96,1.0,6.859847232904125e-05
stratified_proportional,85,97,1.0,0.000126396209696833
stratified_proportional,85,98,0.9930069930069931,7.391884828919093e-05
stratified_proportional,85,99,1.0,6.961935627711493e-05
stratified_proportional,85,100,0.9930069930069931,0.0001172475189314153
stratified_proportional,85,101,0.9930069930069931,8.271415614950478e-05
stratified_proportional,85,102,0.9930069930069931,8.700069914259869e-06
stratified_proportional,85,103,0.9790209790209792,0.00013770446266009429
stratified_proportional,85,104,0.9860139860139862,0.00010387786568839039
stratified_proportional,85,105,0.9930069930069931,0.0002662573105827429
stratified_proportional,85,106,1.0,0.00038214727107257254
stratified_proportional,85,107,1.0,0.0002350025558648356
stratified_proportional,85,108,0.9930069930069931,0.00019481506660129388
stratified_proportional,85,109,0.9930069930069931,3.200370926737273e-05
stratified_proportional,85,110,0.9930069930069931,8.80148997260342e-05
stratified_proportional,85,111,1.0,9.686910473719892e-05
stratified_proportional,85,112,0.9860139860139862,0.0002465071326642647
stratified_proportional,85,113,1.0,0.00016752605337397642
stratified_proportional,85,114,1.0,0.0001981133070489108
stratified_proportional,85,115,0.9860139860139862,0.00010694051753260632
stratified_proportional,85,116,0.9930069930069931,0.0004195665942461476
stratified_proportional,85,117,0.9860139860139862,0.00017822570244512137
stratified_proportional,85,118,1.0,0.0003594718679951919
stratified_proportional,85,119,0.9860139860139862,0.000527466174603941
stratified_proportional,85,120,1.0,7.743304495659254e-05
stratified_proportional,85,121,1.0,6.241427148975886e-05
stratified_proportional,85,122,0.9930069930069931,0.0002002139720959068
stratified_proportional,85,123,1.0,4.7945204764195016e-05
stratified_proportional,85,124,1.0,0.00024929493113784906
stratified_proportional,85,125,0.9860139860139862,0.00022404768580667448
stratified_proportional,85,126,1.0,0.0004701788792101957
stratified_proportional,85,127,0.9930069930069931,6.963898866073219e-05
stratified_proportional,85,128,0.9930069930069931,0.00034584699376515434
stratified_proportional,85,129,0.9930069930069931,8.881982745432276e-05
stratified_proportional,85,130,1.0,0.00022875945787470311
stratified_proportional,85,131,0.9930069930069931,2.935333747910742e-05
stratified_proportional,85,132,0.9860139860139862,0.0003366197734652636
stratified_proportional,85,133,0.9930069930069931,0.00016059582195725403
stratified_proportional,85,134,1.0,3.565533262009255e-05
stratified_proportional,85,135,0.9930069930069931,0.00033104417651810505
stratified_proportional,85,136,1.0,2.2756856583872132e-05
stratified_proportional,85,137,0.9930069930069931,4.474512623466065e-05
stratified_proportional,85,138,0.9930069930069931,6.241427148975654e-05
stratified_proportional,85,139,0.9930069930069931,5.9292722494690825e-05
stratified_proportional,85,140,0.9930069930069931,4.47451262346598e-05
stratified_proportional,85,141,0.9930069930069931,6.211978573550637e-05
stratified_proportional,85,142,1.0,0.00017221819305838644
stratified_proportional,85,143,1.0,0.00011237868779445343
stratified_proportional,85,144,0.9930069930069931,0.00010012808041758653
stratified_proportional,85,145,0.9930069930069931,0.0008730746557936727
stratified_proportional,85,146,0.9860139860139862,6.128227660462451e-06
stratified_proportional,85,147,0.9930069930069931,7.83165022193464e-05
stratified_proportional,85,148,0.9930069930069931,0.00013295342582483362
stratified_proportional,85,149,1.0,0.00010906081496321683
stratified_proportional,85,150,1.0,0.00015413676774733443
stratified_proportional,85,151,1.0,0.00044393038231456405
stratified_proportional,85,152,0.9860139860139862,0.0006854872303353726
stratified_proportional,85,153,0.9930069930069931,0.0001588092750481294
stratified_proportional,85,154,0.9930069930069931,0.0001247470894730226
stratified_proportional,85,155,0.9930069930069931,0.00011365479272954307
stratified_proportional,85,156,0.9860139860139862,0.0003017133953946383
stratified_proportional,85,157,0.9930069930069931,0.0002693395948105741
stratified_proportional,85,158,0.9930069930069931,1.6003316619700177e-05
stratified_proportional,85,159,0.9930069930069931,0.00015521654884625562
stratified_proportional,85,160,0.9930069930069931,1.5551771796514245e-05
stratified_proportional,85,161,0.9930069930069931,0.00011928928682755748
stratified_proportional,85,162,0.9860139860139862,6.677934401731907e-06
stratified_proportional,85,163,0.9930069930069931,4.924094208290149e-05
stratified_proportional,85,164,1.0,7.482193793556185e-05
stratified_proportional,85,165,0.9860139860139862,0.00045288274924381406
stratified_proportional,85,166,1.0,0.00011017986082937523
stratified_proportional,85,167,1.0,0.00027517041274476
stratified_proportional,85,168,0.9930069930069931,0.00024921640160338094
stratified_proportional,85,169,0.9860139860139862,0.0002216917997726589
stratified_proportional,85,170,1.0,0.00023608233696376018
stratified_proportional,85,171,1.0,2.9176646026555998e-05
stratified_proportional,85,172,1.0,4.1721739157676326e-05
stratified_proportional,85,173,0.9930069930069931,0.00040462635031378015
stratified_proportional,85,174,1.0,0.00013633019580691852
stratified_proportional,85,175,1.0,0.00011601067876355637
stratified_proportional,85,176,0.9930069930069931,0.00014371197204682647
stratified_proportional,85,177,1.0,7.760973640914353e-05
stratified_proportional,85,178,0.9930069930069931,3.4398860068619465e-05
stratified_proportional,85,179,1.0,0.00017482930007941817
stratified_proportional,85,180,0.9930069930069931,0.00040670738297715744
stratified_proportional,85,181,0.9930069930069931,0.0005512802559310932
stratified_proportional,85,182,1.0,0.00011475420621208456
stratified_proportional,85,183,0.9930069930069931,6.011728260659419e-05
stratified_proportional,85,184,1.0,7.800238408147934e-05
stratified_proportional,85,185,1.0,7.886620896061734e-05
stratified_proportional,85,186,0.9930069930069931,0.00018342828410356404
stratified_proportional,85,187,0.9860139860139862,9.064563913068223e-05
stratified_proportional,85,188,1.0,4.992807550948918e-05
stratified_proportional,85,189,0.9930069930069931,0.00033010182210449794
stratified_proportional,85,190,0.9860139860139862,5.434536182326343e-05
stratified_proportional,85,191,1.0,7.246605190154858e-05
stratified_proportional,85,192,0.9860139860139862,0.00011978009641797599
stratified_proportional,85,193,0.9930069930069931,5.958720824894312e-05
stratified_proportional,85,194,1.0,0.000206810452991146
stratified_proportional,85,195,0.9982502173821435,0.0001140278080182616
stratified_proportional,85,196,1.0,0.0002438763932596184
stratified_proportional,85,197,1.0,0.00017812754052703699
stratified_proportional,85,198,1.0,9.241255365619105e-05
stratified_proportional,85,199,0.9930069930069931,3.594981837434538e-05
stratified_proportional,90,0,1.0,0.00024465272072535466
stratified_proportional,90,1,0.9930069930069931,4.973108514177927e-05
stratified_proportional,90,2,1.0,1.5303276718699193e-05
stratified_proportional,90,3,0.9930069930069931,6.099104486509381e-05
stratified_proportional,90,4,0.9930069930069931,2.9207488258844143e-05
stratified_proportional,90,5,1.0,5.1552291691116414e-05
stratified_proportional,90,6,0.9930069930069931,0.00012741254911165698
stratified_proportional,90,7,0.9930069930069931,4.467023232678906e-05
stratified_proportional,90,8,1.0,1.397239500956568e-05
stratified_proportional,90,9,1.0,4.663153168761483e-05
stratified_proportional,90,10,0.9930069930069931,2.4356774661084972e-05
stratified_proportional,90,11,0.9930069930069931,6.134127689381534e-05
stratified_proportional,90,12,0.9860139860139862,9.629443335997284e-05
stratified_proportional,90,13,0.9930069930069931,9.960412603136853e-05
stratified_proportional,90,14,1.0,9.135616175503466e-05
stratified_proportional,90,15,1.0,2.6072911601808953e-05
stratified_proportional,90,16,1.0,0.0001855510658790177
stratified_proportional,90,17,0.9930069930069931,1.7877482129782815e-05
stratified_proportional,90,18,0.9930069930069931,0.00010261612147835108
stratified_proportional,90,19,0.9930069930069931,0.00011077652774750534
stratified_proportional,90,20,0.9930069930069931,3.283238975608524e-05
stratified_proportional,90,21,1.0,0.00010785209030769967
stratified_proportional,90,22,1.0,2.9837905910538305e-05
stratified_proportional,90,23,1.0,0.00018560360068332386
stratified_proportional,90,24,0.9930069930069931,6.291732102305053e-05
stratified_proportional,90,25,0.9860139860139862,7.351183989179986e-05
stratified_proportional,90,26,0.9930069930069931,5.0308967989163834e-05
stratified_proportional,90,27,1.0,1.062767913529999e-05
stratified_proportional,90,28,0.9930069930069931,4.801494820105493e-05
stratified_proportional,90,29,0.9930069930069931,8.543798564421259e-06
stratified_proportional,90,30,0.9930069930069931,5.77696553754099e-06
stratified_proportional,90,31,1.0,9.38953439632484e-05
stratified_proportional,90,32,1.0,2.4636960284060954e-05
stratified_proportional,90,33,0.9860139860139862,1.446271984977239e-05
stratified_proportional,90,34,1.0,0.00011086408575468527
stratified_proportional,90,35,1.0,2.495216910990766e-05
stratified_proportional,90,36,0.9930069930069931,1.9821269889173664e-05
stratified_proportional,90,37,1.0,2.3218520567748295e-05
stratified_proportional,90,38,1.0,2.5319912740063048e-05
stratified_proportional,90,39,0.9930069930069931,4.1308004851085894e-05
stratified_proportional,90,40,1.0,6.550903803557004e-05
stratified_proportional,90,41,1.0,8.724093541758692e-05
stratified_proportional,90,42,1.0,0.00016651595511813798
stratified_proportional,90,43,0.9930069930069931,7.56482552669859e-05
stratified_proportional,90,44,1.0,0.00013532779296070844
stratified_proportional,90,45,1.0,0.000135975722213841
stratified_proportional,90,46,1.0,4.857531944700604e-05
stratified_proportional,90,47,1.0,7.71192297876066e-05
stratified_proportional,90,48,0.9930069930069931,9.874680273553477e-06
stratified_proportional,90,49,1.0,3.3007505770445515e-05
stratified_proportional,90,50,1.0,0.0001143138712375658
stratified_proportional,90,51,1.0,1.1730910025765023e-05
stratified_proportional,90,52,1.0,6.92740323443006e-05
stratified_proportional,90,53,1.0,5.367119546486711e-05
stratified_proportional,90,54,0.9930069930069931,6.111362607514763e-05
stratified_proportional,90,55,1.0,5.860946706980622e-05
stratified_proportional,90,56,0.9860139860139862,7.386207192051936e-05
stratified_proportional,90,57,1.0,2.945265067894698e-05
stratified_proportional,90,58,1.0,2.8104257368379444e-05
stratified_proportional,90,59,0.9930069930069931,3.346280740777983e-05
stratified_proportional,90,60,0.9930069930069931,0.00010809725272780382
stratified_proportional,90,61,1.0,2.7053561282221557e-05
stratified_proportional,90,62,1.0,0.00020938435543334626
stratified_proportional,90,63,1.0,3.085357879382345e-05
stratified_proportional,90,64,1.0,5.144722208250227e-05
stratified_proportional,90,65,0.9930069930069931,4.824259901972305e-05
stratified_proportional,90,66,0.9930069930069931,0.00012977661530551171
stratified_proportional,90,67,0.9930069930069931,8.894030593140109e-06
stratified_proportional,90,68,0.9930069930069931,8.70833310046619e-05
stratified_proportional,90,69,1.0,3.4093225059474434e-05
stratified_proportional,90,70,1.0,6.675236173752362e-05
stratified_proportional,90,71,1.0,7.808311304111018e-06
stratified_proportional,90,72,0.9930069930069931,1.2273769670279263e-05
stratified_proportional,90,73,1.0,8.862435193102712e-05
stratified_proportional,90,74,1.0,3.2832389756086583e-05
stratified_proportional,90,75,1.0,0.00014038864577569783
stratified_proportional,90,76,0.9930069930069931,0.00011128436418914869
stratified_proportional,90,77,1.0,6.670057210774636e-06
stratified_proportional,90,78,0.9930069930069931,3.7735638158151726e-05
stratified_proportional,90,79,0.9930069930069931,7.0553124423657175e-06
stratified_proportional,90,80,1.0,2.5740191174524932e-05
stratified_proportional,90,81,0.9930069930069931,6.887126551127276e-05
stratified_proportional,90,82,1.0,6.971182238019919e-05
stratified_proportional,90,83,1.0,8.214505939972466e-05
stratified_proportional,90,84,0.9930069930069931,0.00021327193095212746
stratified_proportional,90,85,0.9860139860139862,2.7403793310940466e-05
stratified_proportional,90,86,1.0,9.042804687893012e-05
stratified_proportional,90,87,1.0,2.136229081553732e-05
stratified_proportional,90,88,0.9930069930069931,8.5962588512761e-05
stratified_proportional,90,89,1.0,2.264063772036257e-05
stratified_proportional,90,90,1.0,2.556507516016569e-05
stratified_proportional,90,91,0.9930069930069931,6.267215860294595e-05
stratified_proportional,90,92,1.0,4.652646207899966e-05
stratified_proportional,90,93,0.9860139860139862,0.00010979587806709061
stratified_proportional,90,94,0.9930069930069931,6.261962379863973e-05
stratified_proportional,90,95,1.0,5.3758753472046694e-05
stratified_proportional,90,96,0.9930069930069931,8.396626594906354e-05
stratified_proportional,90,97,1.0,4.3479443429144506e-05
stratified_proportional,90,98,1.0,2.0189013519328865e-05
stratified_proportional,90,99,1.0,0.0001507555138257826
stratified_proportional,90,100,0.9930069930069931,5.822421183821413e-05
stratified_proportional,90,101,1.0,9.238934623975655e-05
stratified_proportional,90,102,1.0,0.0001000068928643948
stratified_proportional,90,103,1.0,4.101030762667472e-05
stratified_proportional,90,104,1.0,4.4267465493761844e-05
stratified_proportional,90,105,1.0,0.00018919347897769682
stratified_proportional,90,106,1.0,4.558083560145867e-05
stratified_proportional,90,107,1.0,1.2273769670278863e-05
stratified_proportional,90,108,0.9930069930069931,9.962238280733632e-06
stratified_proportional,90,109,0.9930069930069931,0.00010342165514440529
stratified_proportional,90,110,1.0,3.204436769146762e-05
stratified_proportional,90,111,1.0,1.407746461818241e-05
stratified_proportional,90,112,0.9930069930069931,3.8471125418461835e-05
stratified_proportional,90,113,1.0,0.00019134740595431552
stratified_proportional,90,114,1.0,0.00013840983481343557
stratified_proportional,90,115,1.0,3.957435630892605e-05
stratified_proportional,90,116,0.9930069930069931,0.00015031772378988387
stratified_proportional,90,117,0.9930069930069931,8.806472585960594e-06
stratified_proportional,90,118,1.0,2.0486710743740565e-05
stratified_proportional,90,119,0.9930069930069931,0.00020043592709957617
stratified_proportional,90,120,1.0,2.034661793225294e-05
stratified_proportional,90,121,0.9930069930069931,3.1116252815363376e-05
stratified_proportional,90,122,0.9930069930069931,1.899822462168421e-05
stratified_proportional,90,123,0.9930069930069931,4.920573709869985e-05
stratified_proportional,90,124,0.9930069930069931,0.00017049108864409913
stratified_proportional,90,125,0.9930069930069931,3.4723642711168126e-05
stratified_proportional,90,126,0.9930069930069931,3.803333538256293e-05
stratified_proportional,90,127,1.0,8.568240288978775e-05
stratified_proportional,90,128,1.0,9.611931734561292e-05
stratified_proportional,90,129,1.0,7.020289239493475e-06
stratified_proportional,90,130,1.0,3.38655742408069e-05
stratified_proportional,90,131,0.9930069930069931,3.579185039876103e-05
stratified_proportional,90,132,0.9930069930069931,8.727595862045746e-05
stratified_proportional,90,133,1.0,7.295146864585041e-05
stratified_proportional,90,134,0.9930069930069931,8.44390791878338e-05
stratified_proportional,90,135,1.0,2.0434175939432227e-05
stratified_proportional,90,136,0.9930069930069931,3.248215772736657e-05
stratified_proportional,90,137,0.9930069930069931,2.8016699361198728e-05
stratified_proportional,90,138,0.9930069930069931,0.00013291119196254752
stratified_proportional,90,139,0.9930069930069931,5.7944026215239255e-05
stratified_proportional,90,140,1.0,9.352760033309254e-05
stratified_proportional,90,141,1.0,1.7457203695320244e-05
stratified_proportional,90,142,1.0,6.102606806796803e-05
stratified_proportional,90,143,1.0,3.873379944000163e-05
stratified_proportional,90,144,0.9930069930069931,0.00013432963167885924
stratified_proportional,90,145,1.0,0.00016826711526173513
stratified_proportional,90,146,0.9930069930069931,6.263713540007448e-05
stratified_proportional,90,147,1.0,2.841946619422588e-05
stratified_proportional,90,148,1.0,6.55440612384432e-05
stratified_proportional,90,149,1.0,3.791075417251147e-05
stratified_proportional,90,150,1.0,8.725844701902215e-05
stratified_proportional,90,151,0.9930069930069931,4.0765145206571925e-05
stratified_proportional,90,152,0.9930069930069931,2.2045243271539923e-05
stratified_proportional,90,153,1.0,1.4865486682800328e-05
stratified_proportional,90,154,0.9930069930069931,4.288404898032148e-05
stratified_proportional,90,155,1.0,1.2746582909049638e-05
stratified_proportional,90,156,0.9860139860139862,1.7930016934091092e-05
stratified_proportional,90,157,1.0,2.6318074021911956e-05
stratified_proportional,90,158,0.9930069930069931,0.0001587933388848854
stratified_proportional,90,159,1.0,0.00013685130228563655
stratified_proportional,90,160,1.0,0.00012252681231102915
stratified_proportional,90,161,1.0,6.713761696911605e-05
stratified_proportional,90,162,0.9930069930069931,1.7632319709679503e-05
stratified_proportional,90,163,0.9930069930069931,0.0002169493672536762
stratified_proportional,90,164,0.9930069930069931,3.491627032696335e-05
stratified_proportional,90,165,1.0,6.489613198531277e-05
stratified_proportional,90,166,1.0,8.648868173036743e-06
stratified_proportional,90,167,1.0,0.0001067138362143653
stratified_proportional,90,168,0.9930069930069931,4.636885766607731e-05
stratified_proportional,90,169,1.0,2.057426875091877e-05
stratified_proportional,90,170,1.0,1.6739228036446476e-05
stratified_proportional,90,171,1.0,1.2834140916229682e-05
stratified_proportional,90,172,1.0,6.967754435185767e-06
stratified_proportional,90,173,0.9860139860139862,5.6840795324775125e-05
stratified_proportional,90,174,0.9930069930069931,5.1552291691117295e-05
stratified_proportional,90,175,0.9930069930069931,3.10812296124899e-05
stratified_proportional,90,176,1.0,0.0001655177938362884
stratified_proportional,90,177,0.9860139860139862,3.5143921145630596e-05
stratified_proportional,90,178,1.0,8.888702595256551e-05
stratified_proportional,90,179,1.0,2.3306078574929112e-05
stratified_proportional,90,180,0.9930069930069931,3.9749472323286434e-05
stratified_proportional,90,181,1.0,8.986767563298043e-05
stratified_proportional,90,182,1.0,5.58776572457988e-05
stratified_proportional,90,183,1.0,8.049896886474367e-05
stratified_proportional,90,184,0.9930069930069931,6.626203689731632e-05
stratified_proportional,90,185,1.0,6.020302280047674e-05
stratified_proportional,90,186,0.9930069930069931,0.00021423506903110387
stratified_proportional,90,187,1.0,2.5495028754422653e-05
stratified_proportional,90,188,0.9930069930069931,4.9065644287211376e-05
stratified_proportional,90,189,1.0,0.00010322902752860924
stratified_proportional,90,190,0.9930069930069931,4.1115377235290174e-05
stratified_proportional,90,191,1.0,3.866375303425731e-05
stratified_proportional,90,192,0.9930069930069931,4.034486677210815e-05
stratified_proportional,90,193,0.9930069930069931,0.00010673134781580044
stratified_proportional,90,194,1.0,9.843084873516031e-05
stratified_proportional,90,195,0.9930069930069931,1.968117707768528e-05
stratified_proportional,90,196,0.9930069930069931,1.2869164119101349e-05
stratified_proportional,90,197,0.9930069930069931,3.682503488348242e-05
stratified_proportional,90,198,0.9930069930069931,0.00016411686572141175
stratified_proportional,90,199,0.9860139860139862,0.00027070998366204743
stratified_bayes_irt,5,0,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,0,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,0,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,0,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,0,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,0,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,0,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,0,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,0,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,0,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,0,0.9930069930069931,0.01654639584868814
stratified_bayes_irt,60,0,0.9930069930069931,0.011703548614254827
stratified_bayes_irt,65,0,0.9930069930069931,0.007365196885968563
stratified_bayes_irt,70,0,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,0,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,0,0.9930069930069931,0.0031329664629545866
stratified_bayes_irt,85,0,0.9930069930069931,0.001247915756188772
stratified_bayes_irt,90,0,0.9930069930069931,0.00014779605318310671
stratified_bayes_irt,5,1,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,1,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,1,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,1,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,1,0.9230769230769231,0.03788925547004678
stratified_bayes_irt,30,1,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,1,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,1,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,1,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,1,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,1,0.9930069930069931,0.016546395848688136
stratified_bayes_irt,60,1,0.9860139860139862,0.009944407558305264
stratified_bayes_irt,65,1,0.9930069930069931,0.007365196885968568
stratified_bayes_irt,70,1,0.9930069930069931,0.004553949058120318
stratified_bayes_irt,75,1,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,1,0.9930069930069931,0.002682301569337561
stratified_bayes_irt,85,1,0.9930069930069931,0.001040322931824983
stratified_bayes_irt,90,1,0.9930069930069931,0.00015600899425656774
stratified_bayes_irt,5,2,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,2,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,2,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,2,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,2,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,2,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,2,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,2,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,2,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,2,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,2,0.9930069930069931,0.018905366600695635
stratified_bayes_irt,60,2,0.9930069930069931,0.01192876532032259
stratified_bayes_irt,65,2,0.9930069930069931,0.007365196885968563
stratified_bayes_irt,70,2,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,2,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,2,0.9930069930069931,0.002646197845933306
stratified_bayes_irt,85,2,0.9930069930069931,0.0010212795197167108
stratified_bayes_irt,90,2,0.9930069930069931,0.00018185611797603258
stratified_bayes_irt,5,3,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,3,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,3,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,3,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,3,0.9230769230769231,0.03896023419345106
stratified_bayes_irt,30,3,0.9281975705483089,0.04142943513907751
stratified_bayes_irt,35,3,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,3,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,3,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,3,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,3,0.9930069930069931,0.020271476441853842
stratified_bayes_irt,60,3,0.9930069930069931,0.011928765320322596
stratified_bayes_irt,65,3,0.9930069930069931,0.007365196885968566
stratified_bayes_irt,70,3,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,3,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,3,0.9930069930069931,0.002646197845933306
stratified_bayes_irt,85,3,0.9930069930069931,0.0010040815516684151
stratified_bayes_irt,90,3,0.9930069930069931,0.0001875123652398449
stratified_bayes_irt,5,4,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,4,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,4,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,4,0.9370629370629372,0.05718522710125248
stratified_bayes_irt,25,4,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,4,0.9230769230769231,0.04142943513907751
stratified_bayes_irt,35,4,0.9789533946223928,0.05030714054748201
stratified_bayes_irt,40,4,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,4,0.9790209790209792,0.030405514291516
stratified_bayes_irt,50,4,0.9930069930069931,0.026870588803380124
stratified_bayes_irt,55,4,0.9930069930069931,0.01654639584868813
stratified_bayes_irt,60,4,0.9930069930069931,0.011703548614254817
stratified_bayes_irt,65,4,0.9930069930069931,0.007365196885968559
stratified_bayes_irt,70,4,0.9930069930069931,0.004553949058120316
stratified_bayes_irt,75,4,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,4,0.9930069930069931,0.002646197845933306
stratified_bayes_irt,85,4,0.9930069930069931,0.0010212795197167108
stratified_bayes_irt,90,4,0.9930069930069931,0.00015264676678086527
stratified_bayes_irt,5,5,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,5,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,5,0.9702291586486097,0.09003826098620123
stratified_bayes_irt,20,5,0.9422080999150758,0.0509430285196922
stratified_bayes_irt,25,5,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,5,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,5,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,5,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,5,0.9790209790209792,0.030405514291516
stratified_bayes_irt,50,5,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,5,0.9930069930069931,0.016196685984084653
stratified_bayes_irt,60,5,0.9860139860139862,0.00889610180574418
stratified_bayes_irt,65,5,0.9930069930069931,0.0072391320070395206
stratified_bayes_irt,70,5,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,5,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,5,0.9930069930069931,0.002404708484231176
stratified_bayes_irt,85,5,0.9930069930069931,0.0011003194961578516
stratified_bayes_irt,90,5,0.9930069930069931,0.00019719628083392582
stratified_bayes_irt,5,6,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,6,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,6,0.9702291586486097,0.09003826098620123
stratified_bayes_irt,20,6,0.9422080999150758,0.05718522710125248
