sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__resistor,coverage__retro,coverage__spectra,coverage__wetlab
random,10,36,0.013343666666666665,0.9281975705483089,0.8091838819320086,0.03077214506172839,0.8461428557155483,0,2,6,2
random,10,37,0.007263666666666668,0.9684270140350553,0.8924133096001623,0.02339714506172839,0.9250942531909322,0,3,4,3
random,10,38,0.007483666666666662,0.9614094269768303,0.8924133096001623,0.022763136574074076,0.8410346342822193,2,2,4,2
random,10,39,0.0023036666666666674,0.8861659824480081,0.7786486411043856,0.022174922839506176,0.7555790779714182,0,3,4,3
random,10,40,0.023037000000000002,0.9281975705483089,0.8091838819320086,0.05501905864197531,0.856868921011209,0,2,6,2
random,10,41,0.0034969999999999997,0.9211923058649254,0.8091838819320086,0.039356712962962954,0.8415955178978693,0,5,3,2
random,10,42,0.009657,0.9300699300699302,0.8181818181818181,0.05812770061728396,0.7734579779822405,0,2,3,5
random,10,43,0.004523666666666666,0.9370629370629372,0.8181818181818181,0.06279785879629632,0.7881340752652188,1,1,4,4
random,10,44,0.004217,0.9859709816806179,0.9539590550898286,0.04240318287037037,0.7901349643716475,1,3,4,2
random,10,45,0.011963666666666662,0.9788975131335582,0.9379580992210835,0.02153603395061729,0.8044831419961186,0,4,3,3
random,10,46,0.019543666666666664,0.9352028352316922,0.7786486411043856,0.021199614197530862,0.8622804663805274,0,2,4,4
random,10,47,0.008596999999999999,0.9492133645984593,0.8397191227596315,0.04660856481481481,0.8643151415586304,0,3,4,3
random,10,48,0.014490333333333329,0.9630004066674477,0.8754275592730113,0.03703234953703704,0.900300850729734,1,3,5,1
random,10,49,0.0049970000000000014,0.9370629370629372,0.8181818181818181,0.0224295524691358,0.892156335246022,0,3,1,6
random,10,50,0.0019303333333333319,0.9562186292818428,0.9007896044148774,0.041198553240740746,0.870688404730749,1,5,2,2
random,10,51,0.006657000000000002,0.9579006334477178,0.8616404368553291,0.06541846064814814,0.9291054580828617,1,1,5,3
random,10,52,0.04533699999999999,0.9071817764981586,0.7481134002767627,0.08545271990740741,0.7104489058004251,2,5,2,1
random,10,53,0.014710333333333327,0.9562186292818428,0.8702543635872545,0.04556844135802468,0.888638070469424,0,4,3,3
random,10,54,0.0035169999999999993,0.8651501883978578,0.7481134002767627,0.03388119212962963,0.771442612222802,1,4,4,1
random,10,55,0.019450333333333333,0.9422080999150758,0.8091838819320086,0.022629012345679014,0.9578512340392901,2,0,4,4
random,10,56,0.015957,0.9492133645984593,0.8702543635872545,0.030106095679012356,0.8425503584192215,0,5,2,3
random,10,57,0.008263666666666664,0.9090909090909092,0.7878787878787877,0.02428975694444445,0.7546481868013197,1,4,2,3
random,10,58,0.007543666666666667,0.9490465829402037,0.8529438595319315,0.023612268518518525,0.7549637288059637,0,3,5,2
random,10,59,0.020977,0.9527159969401509,0.8397191227596315,0.029579243827160494,0.8691921842576144,0,4,4,2
random,10,60,0.005677000000000002,0.8951048951048951,0.8181818181818181,0.06864716435185184,0.7511098984817758,1,1,5,3
random,10,61,0.006683666666666672,0.9440559440559443,0.8181818181818181,0.06896257716049381,0.8771243450958736,0,5,4,1
random,10,62,0.005690333333333335,0.9562186292818428,0.8702543635872545,0.02180827546296296,0.9023948945268863,1,4,2,3
random,10,63,0.021057000000000003,0.9859399412855984,0.9459922805717786,0.07925054012345677,0.5969201090056547,0,2,6,2
random,10,64,0.011896999999999998,0.9579006334477178,0.8616404368553291,0.07355054012345678,0.49897605197267875,0,2,5,3
random,10,65,0.0064570000000000035,0.9510489510489512,0.8484848484848484,0.027124614197530855,0.7927015472396844,0,2,5,3
random,10,66,0.008783666666666667,0.8651501883978578,0.6870429186215167,0.02019498456790123,0.8221362432926745,0,3,3,4
random,10,67,0.023237000000000004,0.8717168613672982,0.7598954384920844,0.07383263888888889,0.6234568092095394,0,2,3,5
random,10,68,0.009816999999999998,0.9473742528603802,0.8308675641104959,0.06427368827160494,0.8658595656004818,0,2,4,4
random,10,69,0.008476999999999997,0.9562186292818428,0.9007896044148774,0.050417206790123466,0.8328765841205777,0,4,2,4
random,10,70,0.011550333333333334,0.9403566658021552,0.8308675641104959,0.09790734953703703,0.8539985985721289,1,3,5,1
random,10,71,0.013017000000000006,0.8943883753090783,0.7909115788387002,0.03543572530864198,0.7319850050015996,0,3,3,4
random,10,72,0.0024369999999999956,0.9508830463894927,0.8308675641104959,0.07442309027777778,0.7738664532194454,1,1,3,5
random,10,73,0.010650333333333322,0.9631065323170955,0.8839599998785472,0.08722031250000001,0.7692818489144845,1,1,6,2
random,10,74,0.006496999999999999,0.9665278806845445,0.8754275592730113,0.02337646604938272,0.7693540228188925,0,3,2,5
random,10,75,0.01385033333333333,0.9366429442213183,0.7909115788387002,0.05845133101851852,0.666575566265804,1,2,5,2
random,10,76,0.005730333333333331,0.9632238939652261,0.9007896044148774,0.06537368827160495,0.8251150681278725,0,1,5,4
random,10,77,0.012023666666666662,0.9103817221537509,0.7598954384920844,0.06707563657407407,0.6587006414161022,1,2,4,3
random,10,78,0.033050333333333334,0.9370629370629372,0.7878787878787877,0.04047739197530865,0.7972340982035871,0,4,3,3
random,10,79,0.010716999999999999,0.8791607177646247,0.6870429186215167,0.03098304398148148,0.7995083472263196,1,4,3,2
random,10,80,0.008710333333333332,0.8966738794730833,0.7786486411043856,0.024520601851851846,0.731878233661909,0,3,4,3
random,10,81,0.004876999999999999,0.9440559440559443,0.8787878787878787,0.0940190586419753,0.506667907973786,0,1,5,4
random,10,82,0.024743666666666667,0.9228126981565926,0.8000946913656627,0.03147276234567901,0.818422491832421,0,4,4,2
random,10,83,0.003070333333333334,0.9562186292818428,0.8702543635872545,0.008167824074074072,0.8214316718235422,0,2,5,3
random,10,84,0.03749033333333333,0.8721554530812411,0.7481134002767627,0.05031226851851853,0.6631006990588988,0,3,1,6
random,10,85,0.005097000000000001,0.9071817764981586,0.7786486411043856,0.019980169753086415,0.8551694543924265,0,5,3,2
random,10,86,0.019897,0.9492133645984593,0.8702543635872545,0.07960547839506173,0.8100442966861806,0,2,6,2
random,10,87,0.003230333333333333,0.9347806145306725,0.8128970193249391,0.07718572530864198,0.8256534510224126,0,2,4,4
random,10,88,0.005250333333333333,0.9527159969401509,0.8397191227596315,0.022958873456790124,0.7139079582589253,0,3,3,4
random,10,89,0.018650333333333328,0.9877423203570683,0.9618600860701234,0.015610108024691363,0.8292280200289727,1,5,4,0
random,10,90,0.0060770000000000025,0.9492133645984593,0.8397191227596315,0.016845312499999997,0.8812673137922242,2,4,3,1
random,10,91,0.02254366666666667,1.0,0.9999999999999998,0.04557679398148148,0.9427954952553919,1,3,3,3
random,10,92,0.020377,0.8951048951048951,0.7575757575757575,0.08234415509259259,0.8292583099376905,1,3,2,4
random,10,93,0.010530333333333334,0.9510489510489512,0.8484848484848484,0.05455248842592593,0.8321442096578866,2,1,3,4
random,10,94,0.0018170000000000007,0.9702291586486097,0.9007896044148774,0.018599942129629628,0.8729594831730847,1,4,2,3
random,10,95,0.01965033333333333,0.9681248023461679,0.8898984166292194,0.01542770061728395,0.8016532310847672,1,5,4,0
random,10,96,0.005917000000000001,0.9562186292818428,0.8702543635872545,0.037917206790123455,0.8100287909155988,0,3,6,1
random,10,97,0.009283666666666666,0.9349866335633118,0.7909115788387002,0.07948047839506171,0.6116565255007578,0,3,3,4
random,10,98,0.055210333333333333,0.8752318487115212,0.7288792981454687,0.08999128086419754,0.49567795418423694,0,2,5,3
random,10,99,0.017123666666666666,0.9772344233319931,0.9313248452425005,0.06978744212962965,0.8403040256076295,2,1,4,3
random,10,100,0.010183666666666669,0.9720279720279721,0.909090909090909,0.07953790509259259,0.8188272779592874,1,1,5,3
random,10,101,0.018216999999999997,0.7964961311085419,0.6462303276414968,0.04356535493827161,0.645077758900684,0,5,2,3
random,10,102,0.02819699999999999,0.9296005160692783,0.8529438595319315,0.06297841435185186,0.7284341548347265,1,4,4,1
random,10,103,0.005730333333333335,0.8666720016907923,0.7385489458759964,0.041463503086419766,0.6707559670131621,0,3,4,3
random,10,104,0.009457000000000005,0.9508830463894927,0.8308675641104959,0.01604305555555556,0.9390597330234804,0,0,6,4
random,10,105,0.004216999999999999,0.9141870411815418,0.8091838819320086,0.04232309027777778,0.7095479495714143,1,3,5,1
random,10,106,0.0025236666666666675,0.9702291586486097,0.9007896044148774,0.07174623842592594,0.7889852608736782,1,1,5,3
random,10,107,0.007517,0.938705467573384,0.8091838819320086,0.04694189814814816,0.7278919807088937,0,6,3,1
random,10,108,0.012596999999999997,0.9473742528603802,0.8616404368553291,0.1214110339506173,0.738591382241896,0,3,2,5
random,10,109,0.006370333333333332,0.9020979020979022,0.7878787878787877,0.033910725308641976,0.8617830372784357,0,4,1,5
random,10,110,0.012137000000000002,0.9422080999150758,0.8397191227596315,0.038200636574074076,0.8036948065913486,2,2,4,2
random,10,111,0.031163666666666673,0.9141870411815418,0.7786486411043856,0.05013942901234569,0.7073593328143386,0,2,5,3
random,10,112,0.009363666666666663,0.9052687305110301,0.8000946913656627,0.06413188657407408,0.8335403368761009,1,2,2,5
random,10,113,0.010643666666666668,0.9014308034611184,0.7909115788387002,0.017247839506172837,0.9129262559750059,1,0,6,3
random,10,114,0.024290333333333334,0.9510489510489512,0.8484848484848484,0.09481419753086417,0.5895746443938603,0,1,8,1
random,10,115,0.00532366666666667,0.9772344233319931,0.9007896044148774,0.01807770061728395,0.7505666271090239,0,2,6,2
random,10,116,0.004783666666666666,0.8736895887490173,0.7385489458759964,0.07596967592592595,0.6694925018875962,0,2,6,2
random,10,117,0.008476999999999997,0.9771664816939875,0.9149761402251629,0.03348072916666667,0.758071102321928,1,3,2,4
random,10,118,0.008870333333333333,0.9841964563824335,0.9459922805717786,0.04857100694444445,0.6908069865119052,2,3,4,1
random,10,119,0.002143666666666668,0.9702291586486097,0.9007896044148774,0.052113831018518526,0.8775092865730006,1,3,4,2
random,10,120,0.016523666666666666,0.8301238649809404,0.6870429186215167,0.0794505401234568,0.770883906743198,0,1,4,5
random,10,121,0.032523666666666666,0.8951048951048951,0.7878787878787877,0.028428645833333335,0.7959763451698123,2,3,3,2
random,10,122,0.014910333333333331,0.9211923058649254,0.8091838819320086,0.101672762345679,0.7519787934522725,0,2,3,5
random,10,123,0.004810333333333331,0.9300699300699302,0.7878787878787877,0.017863194444444445,0.8852596550837096,0,4,3,3
random,10,124,0.003370333333333335,0.8931712471313915,0.7481134002767627,0.02802831790123457,0.7260963362515614,0,3,4,3
random,10,125,0.0026036666666666643,0.9508830463894927,0.8616404368553291,0.04594498456790123,0.8391345764036613,0,2,2,6
random,10,126,0.027063666666666663,0.9160839160839163,0.7878787878787877,0.04682461419753087,0.7133798575151511,0,4,2,4
random,10,127,0.0037303333333333338,0.9211923058649254,0.7786486411043856,0.03256869212962963,0.8803699219604068,2,2,4,2
random,10,128,0.008110333333333334,0.9579006334477178,0.8616404368553291,0.018387962962962967,0.8996433679079139,0,0,6,4
random,10,129,0.010530333333333338,0.9230769230769231,0.8181818181818181,0.04378327546296296,0.8106901070002399,1,2,5,2
random,10,130,0.0029103333333333355,0.9492133645984593,0.8397191227596315,0.019793055555555553,0.8031448854748258,0,0,6,4
random,10,131,0.024063666666666664,0.9036791441564668,0.8091838819320086,0.04380133101851852,0.7037006528201326,1,5,2,2
random,10,132,0.006196999999999998,0.8721554530812411,0.7481134002767627,0.023085416666666667,0.832972444544728,0,3,3,4
random,10,133,0.035417000000000004,0.9894797752097304,0.9539590550898286,0.04900424382716049,0.8806879334080935,0,2,5,3
random,10,134,0.008736999999999997,0.9473742528603802,0.8616404368553291,0.05232633101851851,0.7886636442637266,1,5,2,2
random,10,135,0.004817000000000002,0.9228126981565926,0.8000946913656627,0.05949230324074074,0.8582548638571346,1,1,4,4
random,10,136,0.0007236666666666664,0.9632238939652261,0.8702543635872545,0.04469044942050895,0.575529797650567,0,2,7,1
random,10,137,0.0073903333333333356,0.9702291586486097,0.9007896044148774,0.009765277777777774,0.9595072654658638,0,0,5,5
random,10,138,0.0037570000000000017,0.9403566658021552,0.8308675641104959,0.026338503086419756,0.9332867358033629,0,4,2,4
random,10,139,0.008990333333333335,0.9580419580419581,0.8787878787878787,0.028836342592592584,0.8792605961063713,0,2,5,3
random,10,140,0.010630333333333332,0.9488905105990603,0.8441622892989752,0.013540663580246914,0.7458451169191381,0,2,6,2
random,10,141,0.01170366666666666,0.9281975705483089,0.8091838819320086,0.02403819444444445,0.8308613947423883,0,5,2,3
random,10,142,0.012363666666666667,0.8651501883978578,0.7481134002767627,0.048292071759259265,0.7314125007906023,1,2,3,4
random,10,143,0.007743666666666666,0.9772344233319931,0.9313248452425005,0.07669947916666667,0.8142337728771836,1,2,6,1
random,10,144,0.0031036666666666678,1.0,0.9999999999999998,0.03304901620370371,0.9267134315689334,1,3,3,3
random,10,145,0.021770333333333333,0.9525615702844266,0.8839599998785472,0.06668327546296296,0.7964655777250661,1,2,3,4
random,10,146,0.021476999999999996,0.9842396880153765,0.9313248452425005,0.0620490162037037,0.8265402439033884,3,1,3,3
random,10,147,0.005690333333333329,0.8807071758072423,0.8000946913656627,0.02549930555555556,0.769955174678414,0,3,2,5
random,10,148,0.003343666666666669,0.8924509263255099,0.7503664793768668,0.019336053240740746,0.674285221465907,1,2,5,2
random,10,149,0.03247033333333334,0.9296005160692783,0.8219277191853159,0.07512309027777779,0.8270333264523345,1,1,6,2
random,10,150,0.004170333333333332,0.9790209790209792,0.909090909090909,0.018234201388888892,0.8539054281905691,2,3,2,3
random,10,151,0.005316999999999999,0.8881118881118882,0.7575757575757575,0.02839971064814815,0.7364653514325962,2,4,3,1
random,10,152,0.0034970000000000005,0.9859399412855984,0.9459922805717786,0.03793572530864197,0.8151697067369011,0,2,4,4
random,10,153,0.005217,0.9366429442213183,0.8219277191853159,0.03843096064814814,0.8894079682591152,1,4,2,3
random,10,154,0.007710333333333336,0.9492133645984593,0.8397191227596315,0.10056535493827161,0.9336686070270218,0,1,6,3
random,10,155,0.00870366666666666,0.8995058743597039,0.8128970193249391,0.04569128086419752,0.8491438518457577,0,3,5,2
random,10,156,0.013316999999999997,0.9422080999150758,0.8397191227596315,0.024357330246913583,0.7535217087246758,0,2,5,3
random,10,157,0.003250333333333333,0.9666215196613185,0.8839599998785472,0.01702916666666667,0.9445955674686312,0,0,6,4
random,10,158,0.0051503333333333306,0.965034965034965,0.8787878787878787,0.023384664351851856,0.8954337035940964,2,2,2,4
random,10,159,0.03647033333333333,0.8561456211034547,0.7077760731311632,0.057917206790123466,0.7980632110038791,0,6,3,1
random,10,160,0.012323666666666665,0.8912335563945798,0.7385489458759964,0.08260486111111111,0.5702459442948834,0,2,5,3
random,10,161,0.012377000000000006,0.965034965034965,0.8787878787878787,0.08155827546296296,0.8205848694052537,2,2,4,2
random,10,162,0.0032503333333333347,0.9580419580419581,0.8484848484848484,0.06005827546296295,0.8341805390194511,2,1,5,2
random,10,163,0.015143666666666672,0.9580419580419581,0.909090909090909,0.07813512731481481,0.825994969279818,1,1,5,3
random,10,164,0.006763666666666664,0.8892917980884131,0.7909115788387002,0.06638942901234568,0.864028883428606,0,4,4,2
random,10,165,0.004403666666666666,0.9492133645984593,0.8702543635872545,0.08579992283950617,0.77428863151109,0,2,6,2
random,10,166,0.007117000000000003,0.9510489510489512,0.8484848484848484,0.04871105324074076,0.7918219323053952,1,1,4,4
random,10,167,0.020403666666666664,0.9580419580419581,0.8787878787878787,0.09347893518518517,0.7258231287006797,0,3,6,1
random,10,168,0.014457000000000003,0.9141870411815418,0.7786486411043856,0.05865416824137062,0.8875276100674966,0,1,7,2
random,10,169,0.006210333333333336,0.9141870411815418,0.7786486411043856,0.054079243827160485,0.734223033259728,0,4,2,4
random,10,170,0.006710333333333332,0.9580419580419581,0.8484848484848484,0.07365331790123457,0.7413371571726634,0,4,4,2
random,10,171,0.03378366666666667,0.8280752728705546,0.67700320038633,0.07760115740740742,0.6520266352820839,0,3,5,2
random,10,172,0.014563666666666662,0.9366429442213183,0.8529438595319315,0.0424332561728395,0.6867342025969722,0,5,2,3
random,10,173,0.013317,0.9314716462190886,0.8219277191853159,0.05998634259259259,0.7186165403695125,0,2,5,3
random,10,174,0.005696999999999998,0.9684270140350553,0.8924133096001623,0.032707581018518526,0.8229144433935034,1,2,3,4
random,10,175,0.01806366666666667,0.9457107322567676,0.8397191227596315,0.029105478395061734,0.9158893594739811,0,4,3,3
random,10,176,0.0072303333333333325,0.9752433670693017,0.9216805029374059,0.0519974537037037,0.913273061299563,0,2,6,2
random,10,177,0.006583666666666668,0.9492133645984593,0.8397191227596315,0.030519058641975308,0.7736757314289077,0,3,3,4
random,10,178,0.022243666666666672,0.9160839160839163,0.8181818181818181,0.07696195987654321,0.7259658359357832,0,3,3,4
random,10,179,0.018210333333333332,0.9579006334477178,0.8616404368553291,0.10156984953703704,0.8088536451354961,2,1,6,1
random,10,180,0.004750333333333328,0.9788975131335582,0.9149761402251629,0.0282203125,0.8252314036924839,1,4,2,3
