sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
random,5,185,0.10283870529651427,0.6714981658431259,0.5868473774243559,0.12255609567901234,0.6241685007248929,2,2,1
random,5,186,0.015891187566017807,0.7346323549426022,0.5737985964123903,0.1316579475308642,0.399777769223977,1,3,1
random,5,187,0.0074713294099894405,0.9490465829402037,0.8529438595319315,0.008334722222222219,0.904650752180244,0,2,3
random,5,188,0.009420265580202201,0.8736895887490173,0.67700320038633,0.04478757716049383,0.8457951997482075,2,1,2
random,5,189,0.010520974800060362,0.8756580854229328,0.7481134002767627,0.09405300925925925,0.6866665628607964,1,3,1
random,5,190,0.005726648558925607,0.9700553547016413,0.9066928292470475,0.018259143518518522,0.8258180783054179,3,2,0
random,5,191,0.03247558472913837,0.9734491798677136,0.9134333882114982,0.027543055555555557,0.8910572186167768,0,3,2
random,5,192,0.029340832956088737,0.9160839160839163,0.7878787878787877,0.08628757716049383,0.8162463640068154,1,2,2
random,5,193,0.020617428700769585,0.900176511814775,0.7175781594491396,0.037950462962962964,0.9007487283056124,0,3,2
random,5,194,0.0031138826014787987,0.9111762845610993,0.8081352297940447,0.056972762345679016,0.7237492839151769,2,2,1
random,5,195,0.008640123736230574,0.8873459471570384,0.7909115788387002,0.06702831790123458,0.6596231297744093,1,2,2
random,5,196,0.07138054926814548,0.9947414184151023,0.9770084209183943,0.1484396990740741,0.7239240114235532,1,4,0
random,5,197,0.0568216840199185,0.8861659824480081,0.7481134002767627,0.13415177469135803,0.7778783768015441,1,1,3
random,5,198,0.008413173381620646,0.9335276156652562,0.8464803161443476,0.025189699074074076,0.7430791001035888,3,2,0
random,5,199,0.0055989889844575225,0.9277256664964789,0.8128970193249391,0.028980555555555555,0.8240632647928772,0,1,4
random,10,0,0.010717428700769568,0.9106844088398501,0.7786486411043856,0.04374128086419753,0.9168643835542677,3,3,4
random,10,1,0.014286932246868866,0.9667265263069179,0.9007896044148774,0.029065354938271604,0.9098736429196389,3,2,5
random,10,2,0.01798976912630149,0.8386016534578921,0.67700320038633,0.023432638888888895,0.8385536764639836,5,2,3
random,10,3,0.013307499622755396,0.9090909090909092,0.7878787878787877,0.019607021604938272,0.7923740570164574,4,4,2
random,10,4,0.006194733665308588,0.9720279720279721,0.909090909090909,0.04375671296296296,0.8200294703558505,3,6,1
random,10,5,0.0064316130979326985,0.965034965034965,0.909090909090909,0.04280609567901234,0.8857593045177659,3,3,4
random,10,6,0.006374875509280218,0.9684270140350553,0.8924133096001623,0.02905300925925926,0.9228457452388401,3,3,4
random,10,7,0.00969898898445752,0.9562186292818428,0.8702543635872545,0.07720254314688839,0.813095979039145,1,7,2
